sub,trial,partners_contribution,valence,arousal,sub_contribution,sub_contribution_binary,study
1307,36,1.4,132,22,0.1,defect,pgg
1307,37,1.7,76,18,0.1,defect,pgg
1307,37,1.7,144,19,0.1,defect,pgg
1307,38,1.1,44,8,0.1,defect,pgg
1307,38,1.1,63,14,0.1,defect,pgg
1307,39,0.4,-155,-4,0.1,defect,pgg
1307,39,0.4,-101,-6,0.1,defect,pgg
1307,40,1.3,66,14,0.1,defect,pgg
1307,40,1.3,94,16,0.1,defect,pgg
1307,41,1.9,49,42,0.1,defect,pgg
1307,41,1.9,129,9,0.1,defect,pgg
1307,42,1.1,44,8,0.1,defect,pgg
1307,42,1.1,63,14,0.1,defect,pgg
1307,43,2.6,22,122,0.1,defect,pgg
1307,43,2.6,184,9,0.3,defect,pgg
1307,44,0.9,38,25,0.1,defect,pgg
1307,44,0.9,-50,-17,0.1,defect,pgg
1307,45,0,-174,-84,0,defect,pgg
1307,45,0,-242,1,0,defect,pgg
1307,46,0.2,-133,-126,0,defect,pgg
1307,46,0.2,3,-1,0.1,defect,pgg
1307,47,1.2,5,14,0.1,defect,pgg
1307,47,1.2,95,26,0.1,defect,pgg
1307,48,0.8,-75,0,0.1,defect,pgg
1307,48,0.8,6,9,0.1,defect,pgg
1307,49,0.5,-177,-157,0,defect,pgg
1307,49,0.5,-12,27,0.1,defect,pgg
1307,50,1.4,93,20,0.1,defect,pgg
1307,50,1.4,132,22,0.1,defect,pgg
1307,51,2,133,0,0.1,defect,pgg
1307,51,2,120,41,0.1,defect,pgg
1307,52,0.3,-60,-22,0.1,defect,pgg
1307,52,0.3,-172,14,0,defect,pgg
1307,53,1,16,-1,0.1,defect,pgg
1307,53,1,9,8,0.1,defect,pgg
1307,54,0.7,31,10,0.1,defect,pgg
1307,54,0.7,26,3,0.1,defect,pgg
1307,55,0.7,31,10,0.1,defect,pgg
1307,55,0.7,26,3,0.1,defect,pgg
1307,56,3,178,23,0.1,defect,pgg
1307,56,3,215,12,0.5,cooperate,pgg
1307,57,1.7,76,18,0.1,defect,pgg
1307,57,1.7,144,19,0.1,defect,pgg
1307,58,1,16,-1,0.1,defect,pgg
1307,58,1,9,8,0.1,defect,pgg
1307,59,0.8,-75,0,0.1,defect,pgg
1307,59,0.8,6,9,0.1,defect,pgg
1307,60,3,178,23,0.1,defect,pgg
1307,60,3,215,12,0.5,cooperate,pgg
1307,61,2.3,170,33,0.1,defect,pgg
1307,61,2.3,146,52,0.1,defect,pgg
1307,62,1.8,101,6,0.1,defect,pgg
1307,62,1.8,147,7,0.1,defect,pgg
1308,1,3,244,237,1,cooperate,pgg
1308,1,3,242,242,1,cooperate,pgg
1308,2,3,244,237,1,cooperate,pgg
1308,2,3,242,242,1,cooperate,pgg
1308,3,0.6,-166,-193,0.9,cooperate,pgg
1308,3,0.6,-154,-119,0.9,cooperate,pgg
1308,4,1.7,27,26,1,cooperate,pgg
1308,4,1.7,137,39,1,cooperate,pgg
1308,5,0.6,-166,-193,0.9,cooperate,pgg
1308,5,0.6,-154,-119,0.9,cooperate,pgg
1308,6,2.4,235,145,1,cooperate,pgg
1308,6,2.4,88,183,1,cooperate,pgg
1308,7,0.7,-170,-195,0.9,cooperate,pgg
1308,7,0.7,-167,-221,1,cooperate,pgg
1308,8,0.5,-234,-234,0.6,cooperate,pgg
1308,8,0.5,-135,-127,0.5,cooperate,pgg
1308,9,2.6,193,232,1,cooperate,pgg
1308,9,2.6,206,211,1,cooperate,pgg
1308,10,0.1,-245,-243,0.1,defect,pgg
1308,10,0.1,-237,-243,0.2,defect,pgg
1308,11,2,124,138,1,cooperate,pgg
1308,11,2,116,145,1,cooperate,pgg
1308,12,2.8,244,237,1,cooperate,pgg
1308,12,2.8,241,236,1,cooperate,pgg
1308,13,1.5,101,74,1,cooperate,pgg
1308,13,1.5,23,19,1,cooperate,pgg
1308,14,2.1,176,175,1,cooperate,pgg
1308,14,2.1,180,192,1,cooperate,pgg
1308,15,0.7,-170,-195,0.9,cooperate,pgg
1308,15,0.7,-167,-221,1,cooperate,pgg
1308,16,2.3,236,238,1,cooperate,pgg
1308,16,2.3,153,185,1,cooperate,pgg
1308,17,2.1,176,175,1,cooperate,pgg
1308,17,2.1,180,192,1,cooperate,pgg
1308,18,0.4,-210,-222,0.5,cooperate,pgg
1308,18,0.4,-202,-192,0.8,cooperate,pgg
1308,19,0.2,-235,-240,0,defect,pgg
1308,19,0.2,-241,-241,0.4,defect,pgg
1308,20,1.3,10,8,0.5,cooperate,pgg
1308,20,1.3,17,7,1,cooperate,pgg
1308,21,0.8,-86,-94,0.9,cooperate,pgg
1308,21,0.8,-186,-182,0.6,cooperate,pgg
1308,22,1.2,10,12,0.8,cooperate,pgg
1308,22,1.2,14,9,1,cooperate,pgg
1308,23,2.9,242,240,1,cooperate,pgg
1308,23,2.9,246,242,1,cooperate,pgg
1308,24,2.9,242,240,1,cooperate,pgg
1308,24,2.9,246,242,1,cooperate,pgg
1308,25,1.9,95,7,1,cooperate,pgg
1308,25,1.9,142,186,1,cooperate,pgg
1308,26,1.8,94,122,0.9,cooperate,pgg
1308,26,1.8,100,129,1,cooperate,pgg
1308,27,0.4,-210,-222,0.5,cooperate,pgg
1308,27,0.4,-202,-192,0.8,cooperate,pgg
1308,28,0,-242,-246,0.1,defect,pgg
1308,28,0,-246,-246,0,defect,pgg
1308,29,0.5,-234,-234,0.6,cooperate,pgg
1308,29,0.5,-135,-127,0.5,cooperate,pgg
1308,30,2.2,193,226,1,cooperate,pgg
1308,30,2.2,206,89,1,cooperate,pgg
1308,31,0.2,-235,-240,0,defect,pgg
1308,31,0.2,-241,-241,0.4,defect,pgg
1308,32,1.4,25,18,1,cooperate,pgg
1308,32,1.4,10,7,1,cooperate,pgg
1308,33,2.5,242,242,1,cooperate,pgg
1308,33,2.5,246,170,1,cooperate,pgg
1308,34,1.8,94,122,0.9,cooperate,pgg
1308,34,1.8,100,129,1,cooperate,pgg
1308,35,2.8,244,237,1,cooperate,pgg
1308,35,2.8,241,236,1,cooperate,pgg
1308,36,0.1,-245,-243,0.1,defect,pgg
1308,36,0.1,-237,-243,0.2,defect,pgg
1308,37,0,-242,-246,0.1,defect,pgg
1308,37,0,-246,-246,0,defect,pgg
1308,38,1.6,53,54,1,cooperate,pgg
1308,38,1.6,65,78,1,cooperate,pgg
1308,39,1.6,53,54,1,cooperate,pgg
1308,39,1.6,65,78,1,cooperate,pgg
1308,40,1.4,25,18,1,cooperate,pgg
1308,40,1.4,10,7,1,cooperate,pgg
1308,41,0.9,-109,-94,0.7,cooperate,pgg
1308,41,0.9,-46,-36,0.9,cooperate,pgg
1308,42,2.7,242,166,1,cooperate,pgg
1308,42,2.7,239,240,1,cooperate,pgg
1308,43,1.3,10,8,0.5,cooperate,pgg
1308,43,1.3,17,7,1,cooperate,pgg
1308,44,1.2,10,12,0.8,cooperate,pgg
1308,44,1.2,14,9,1,cooperate,pgg
1308,45,2.3,236,238,1,cooperate,pgg
1308,45,2.3,153,185,1,cooperate,pgg
1308,46,1.5,101,74,1,cooperate,pgg
1308,46,1.5,23,19,1,cooperate,pgg
1308,47,2,124,138,1,cooperate,pgg
1308,47,2,116,145,1,cooperate,pgg
1308,48,1.1,-13,-12,0.6,cooperate,pgg
1308,48,1.1,-3,2,0.7,cooperate,pgg
1308,49,0.9,-109,-94,0.7,cooperate,pgg
1308,49,0.9,-46,-36,0.9,cooperate,pgg
1308,50,2.6,193,232,1,cooperate,pgg
1308,50,2.6,206,211,1,cooperate,pgg
1308,51,0.8,-86,-94,0.9,cooperate,pgg
1308,51,0.8,-186,-182,0.6,cooperate,pgg
1308,52,1.1,-13,-12,0.6,cooperate,pgg
1308,52,1.1,-3,2,0.7,cooperate,pgg
1308,53,1,-122,-50,0.5,cooperate,pgg
1308,53,1,-9,-76,0.8,cooperate,pgg
1308,54,0.3,-233,-234,0.4,defect,pgg
1308,54,0.3,-214,-218,0.5,cooperate,pgg
1308,55,1.7,27,26,1,cooperate,pgg
1308,55,1.7,137,39,1,cooperate,pgg
1308,56,2.4,235,145,1,cooperate,pgg
1308,56,2.4,88,183,1,cooperate,pgg
1308,57,2.7,242,166,1,cooperate,pgg
1308,57,2.7,239,240,1,cooperate,pgg
1308,58,0.3,-233,-234,0.4,defect,pgg
1308,58,0.3,-214,-218,0.5,cooperate,pgg
1308,59,2.5,242,242,1,cooperate,pgg
1308,59,2.5,246,170,1,cooperate,pgg
1308,60,2.2,193,226,1,cooperate,pgg
1308,60,2.2,206,89,1,cooperate,pgg
1308,61,1.9,95,7,1,cooperate,pgg
1308,61,1.9,142,186,1,cooperate,pgg
1308,62,1,-122,-50,0.5,cooperate,pgg
1308,62,1,-9,-76,0.8,cooperate,pgg
1309,1,1.7,175,162,0.3,defect,pgg
1309,1,1.7,147,-153,0.9,cooperate,pgg
1309,2,1.4,-77,-137,0.4,defect,pgg
1309,2,1.4,201,-196,0.9,cooperate,pgg
1309,3,0.3,138,88,0.9,cooperate,pgg
1309,3,0.3,-199,232,0,defect,pgg
1309,4,0.4,197,-175,0.6,cooperate,pgg
1309,4,0.4,0,-7,0,defect,pgg
1309,5,0.2,-245,-11,0,defect,pgg
1309,5,0.2,181,-131,0.9,cooperate,pgg
1309,6,2.7,121,162,0.8,cooperate,pgg
1309,6,2.7,227,229,0.3,defect,pgg
1309,7,1,140,-217,0.9,cooperate,pgg
1309,7,1,33,25,0.1,defect,pgg
1309,8,2.5,149,-215,1,cooperate,pgg
1309,8,2.5,201,219,0.4,defect,pgg
1309,9,2.9,219,222,0.4,defect,pgg
1309,9,2.9,223,-246,1,cooperate,pgg
1309,10,0,205,-211,1,cooperate,pgg
1309,10,0,-236,230,0,defect,pgg
1309,11,1.8,126,111,1,cooperate,pgg
1309,11,1.8,47,23,0.2,defect,pgg
1309,12,2.8,191,162,1,cooperate,pgg
1309,12,2.8,152,191,1,cooperate,pgg
1309,13,2.4,219,-216,1,cooperate,pgg
1309,13,2.4,171,-4,1,cooperate,pgg
1309,14,1.1,191,-41,1,cooperate,pgg
1309,14,1.1,42,32,1,cooperate,pgg
1309,15,3,229,221,1,cooperate,pgg
1309,15,3,193,-172,0.9,cooperate,pgg
1309,16,2.1,114,91,0.6,cooperate,pgg
1309,16,2.1,201,-205,0.9,cooperate,pgg
1309,17,2.7,121,162,0.8,cooperate,pgg
1309,17,2.7,227,229,0.3,defect,pgg
1309,18,1.3,56,146,0.9,cooperate,pgg
1309,18,1.3,143,-168,0.9,cooperate,pgg
1309,19,2.6,195,188,1,cooperate,pgg
1309,19,2.6,222,104,1,cooperate,pgg
1309,20,0.3,138,88,0.9,cooperate,pgg
1309,20,0.3,-199,232,0,defect,pgg
1309,21,2.2,172,-191,0.9,cooperate,pgg
1309,21,2.2,183,176,1,cooperate,pgg
1309,22,2.8,191,162,1,cooperate,pgg
1309,22,2.8,152,191,1,cooperate,pgg
1309,23,1.6,152,110,0.9,cooperate,pgg
1309,23,1.6,164,190,1,cooperate,pgg
1309,24,0.6,-158,-193,1,cooperate,pgg
1309,24,0.6,157,170,1,cooperate,pgg
1309,25,1.8,126,111,1,cooperate,pgg
1309,25,1.8,47,23,0.2,defect,pgg
1309,26,0.5,57,152,0.7,cooperate,pgg
1309,26,0.5,-245,-246,1,cooperate,pgg
1309,27,1.6,152,110,0.9,cooperate,pgg
1309,27,1.6,164,190,1,cooperate,pgg
1309,28,2.6,195,188,1,cooperate,pgg
1309,28,2.6,222,104,1,cooperate,pgg
1309,29,1.5,-4,-228,0,defect,pgg
1309,29,1.5,186,-173,0.9,cooperate,pgg
1309,30,2.3,179,-143,1,cooperate,pgg
1309,30,2.3,-242,-246,0,defect,pgg
1309,31,1.9,-250,250,1,cooperate,pgg
1309,31,1.9,-246,-241,0,defect,pgg
1309,32,1.2,-247,-241,0,defect,pgg
1309,32,1.2,203,-191,1,cooperate,pgg
1309,33,0.8,-247,-181,0.9,cooperate,pgg
1309,33,0.8,169,-204,0.9,cooperate,pgg
1309,34,0.6,-158,-193,1,cooperate,pgg
1309,34,0.6,157,170,1,cooperate,pgg
1309,35,2.5,149,-215,1,cooperate,pgg
1309,35,2.5,201,219,0.4,defect,pgg
1309,36,2,191,-194,1,cooperate,pgg
1309,36,2,161,-151,1,cooperate,pgg
1309,37,1.3,56,146,0.9,cooperate,pgg
1309,37,1.3,143,-168,0.9,cooperate,pgg
1309,38,1,140,-217,0.9,cooperate,pgg
1309,38,1,33,25,0.1,defect,pgg
1309,39,0.8,-247,-181,0.9,cooperate,pgg
1309,39,0.8,169,-204,0.9,cooperate,pgg
1309,40,0.2,-245,-11,0,defect,pgg
1309,40,0.2,181,-131,0.9,cooperate,pgg
1309,41,0.1,152,-189,0.9,cooperate,pgg
1309,41,0.1,156,-180,0.9,cooperate,pgg
1309,42,1.7,175,162,0.3,defect,pgg
1309,42,1.7,147,-153,0.9,cooperate,pgg
1309,43,1.5,-4,-228,0,defect,pgg
1309,43,1.5,186,-173,0.9,cooperate,pgg
1309,44,2.1,114,91,0.6,cooperate,pgg
1309,44,2.1,201,-205,0.9,cooperate,pgg
1309,45,1.1,191,-41,1,cooperate,pgg
1309,45,1.1,42,32,1,cooperate,pgg
1309,46,0.4,197,-175,0.6,cooperate,pgg
1309,46,0.4,0,-7,0,defect,pgg
1309,47,0.1,152,-189,0.9,cooperate,pgg
1309,47,0.1,156,-180,0.9,cooperate,pgg
1309,48,0.7,188,-222,1,cooperate,pgg
1309,48,0.7,188,-106,0.9,cooperate,pgg
1309,49,2.3,179,-143,1,cooperate,pgg
1309,49,2.3,-242,-246,0,defect,pgg
1309,50,1.4,-77,-137,0.4,defect,pgg
1309,50,1.4,201,-196,0.9,cooperate,pgg
1309,51,3,229,221,1,cooperate,pgg
1309,51,3,193,-172,0.9,cooperate,pgg
1309,52,2.2,172,-191,0.9,cooperate,pgg
1309,52,2.2,183,176,1,cooperate,pgg
1309,53,0.9,200,-192,1,cooperate,pgg
1309,53,0.9,201,-207,1,cooperate,pgg
1309,54,0.9,200,-192,1,cooperate,pgg
1309,54,0.9,201,-207,1,cooperate,pgg
1309,55,2,191,-194,1,cooperate,pgg
1309,55,2,161,-151,1,cooperate,pgg
1309,56,1.2,-247,-241,0,defect,pgg
1309,56,1.2,203,-191,1,cooperate,pgg
1309,57,2.9,219,222,0.4,defect,pgg
1309,57,2.9,223,-246,1,cooperate,pgg
1309,58,0.5,57,152,0.7,cooperate,pgg
1309,58,0.5,-245,-246,1,cooperate,pgg
1309,59,1.9,-250,250,1,cooperate,pgg
1309,59,1.9,-246,-241,0,defect,pgg
1309,60,0.7,188,-222,1,cooperate,pgg
1309,60,0.7,188,-106,0.9,cooperate,pgg
1309,61,0,205,-211,1,cooperate,pgg
1309,61,0,-236,230,0,defect,pgg
1309,62,2.4,219,-216,1,cooperate,pgg
1309,62,2.4,171,-4,1,cooperate,pgg
1310,1,1.6,-1,-92,1,cooperate,pgg
1310,1,1.6,82,-28,1,cooperate,pgg
1310,2,3,229,54,1,cooperate,pgg
1310,2,3,0,-83,0,defect,pgg
1310,3,2.2,49,-33,1,cooperate,pgg
1310,3,2.2,-3,-91,0,defect,pgg
1310,4,0.6,-107,37,1,cooperate,pgg
1310,4,0.6,-2,-96,1,cooperate,pgg
1310,5,1.2,-87,-32,1,cooperate,pgg
1310,5,1.2,4,-95,1,cooperate,pgg
1310,6,1.3,2,-120,0,defect,pgg
1310,6,1.3,2,-44,1,cooperate,pgg
1310,7,2.1,2,-106,1,cooperate,pgg
1310,7,2.1,2,-36,1,cooperate,pgg
1310,8,2.9,99,-41,1,cooperate,pgg
1310,8,2.9,0,-93,0,defect,pgg
1310,9,1.6,-1,-92,1,cooperate,pgg
1310,9,1.6,82,-28,1,cooperate,pgg
1310,10,0.7,-28,-94,1,cooperate,pgg
1310,10,0.7,2,-72,1,cooperate,pgg
1310,11,1.4,-3,-99,1,cooperate,pgg
1310,11,1.4,1,-89,1,cooperate,pgg
1310,12,2.7,-18,-60,0,defect,pgg
1310,12,2.7,0,-78,1,cooperate,pgg
1310,13,2,0,-83,1,cooperate,pgg
1310,13,2,1,-80,0,defect,pgg
1310,14,0.1,-3,-90,1,cooperate,pgg
1310,14,0.1,-1,-97,1,cooperate,pgg
1310,15,0.1,-3,-90,1,cooperate,pgg
1310,15,0.1,-1,-97,1,cooperate,pgg
1310,16,1.4,-3,-99,1,cooperate,pgg
1310,16,1.4,1,-89,1,cooperate,pgg
1310,17,0.8,-1,-91,1,cooperate,pgg
1310,17,0.8,-47,50,1,cooperate,pgg
1310,18,0,0,-96,1,cooperate,pgg
1310,18,0,0,-95,0,defect,pgg
1310,19,0.7,-28,-94,1,cooperate,pgg
1310,19,0.7,2,-72,1,cooperate,pgg
1310,20,0.2,-71,-45,1,cooperate,pgg
1310,20,0.2,2,-100,1,cooperate,pgg
1310,21,1.2,-87,-32,1,cooperate,pgg
1310,21,1.2,4,-95,1,cooperate,pgg
1310,22,0.2,-71,-45,1,cooperate,pgg
1310,22,0.2,2,-100,1,cooperate,pgg
1310,23,0.9,4,-52,0,defect,pgg
1310,23,0.9,-2,-93,1,cooperate,pgg
1310,24,2.5,2,-97,1,cooperate,pgg
1310,24,2.5,2,-96,1,cooperate,pgg
1310,25,0.5,-1,-96,1,cooperate,pgg
1310,25,0.5,-54,-66,1,cooperate,pgg
1310,26,1.5,-2,-95,1,cooperate,pgg
1310,26,1.5,3,-101,1,cooperate,pgg
1310,27,1.5,-2,-95,1,cooperate,pgg
1310,27,1.5,3,-101,1,cooperate,pgg
1310,28,0.5,-1,-96,1,cooperate,pgg
1310,28,0.5,-54,-66,1,cooperate,pgg
1310,29,0.3,3,-112,1,cooperate,pgg
1310,29,0.3,0,-107,1,cooperate,pgg
1310,30,2.3,2,-104,1,cooperate,pgg
1310,30,2.3,3,-112,1,cooperate,pgg
1310,31,2.4,0,-93,1,cooperate,pgg
1310,31,2.4,0,-76,1,cooperate,pgg
1310,32,1.1,0,-80,1,cooperate,pgg
1310,32,1.1,-1,-102,0,defect,pgg
1310,33,2.4,0,-93,1,cooperate,pgg
1310,33,2.4,0,-76,1,cooperate,pgg
1310,34,1,-1,-111,0,defect,pgg
1310,34,1,3,-84,1,cooperate,pgg
1310,35,0.3,3,-112,1,cooperate,pgg
1310,35,0.3,0,-107,1,cooperate,pgg
1310,36,1.9,-3,-103,0,defect,pgg
1310,36,1.9,-2,-101,1,cooperate,pgg
1310,37,1.8,6,-81,0,defect,pgg
1310,37,1.8,0,-93,1,cooperate,pgg
1310,38,0.6,-107,37,1,cooperate,pgg
1310,38,0.6,-2,-96,1,cooperate,pgg
1310,39,1.7,4,-101,1,cooperate,pgg
1310,39,1.7,-3,-108,1,cooperate,pgg
1310,40,2.1,2,-106,1,cooperate,pgg
1310,40,2.1,2,-36,1,cooperate,pgg
1310,41,0.4,3,-90,0,defect,pgg
1310,41,0.4,-3,-101,1,cooperate,pgg
1310,42,2.8,4,-115,1,cooperate,pgg
1310,42,2.8,-2,-115,0,defect,pgg
1310,43,1.7,4,-101,1,cooperate,pgg
1310,43,1.7,-3,-108,1,cooperate,pgg
1310,44,2.3,2,-104,1,cooperate,pgg
1310,44,2.3,3,-112,1,cooperate,pgg
1310,45,0.8,-1,-91,1,cooperate,pgg
1310,45,0.8,-47,50,1,cooperate,pgg
1310,46,2.7,-18,-60,0,defect,pgg
1310,46,2.7,0,-78,1,cooperate,pgg
1310,47,1.8,6,-81,0,defect,pgg
1310,47,1.8,0,-93,1,cooperate,pgg
1310,48,0.4,3,-90,0,defect,pgg
1310,48,0.4,-3,-101,1,cooperate,pgg
1310,49,1.1,0,-80,1,cooperate,pgg
1310,49,1.1,-1,-102,0,defect,pgg
1310,50,2.9,99,-41,1,cooperate,pgg
1310,50,2.9,0,-93,0,defect,pgg
1310,51,2.2,49,-33,1,cooperate,pgg
1310,51,2.2,-3,-91,0,defect,pgg
1310,52,0.9,4,-52,0,defect,pgg
1310,52,0.9,-2,-93,1,cooperate,pgg
1310,53,1,-1,-111,0,defect,pgg
1310,53,1,3,-84,1,cooperate,pgg
1310,54,2,0,-83,1,cooperate,pgg
1310,54,2,1,-80,0,defect,pgg
1310,55,1.3,2,-120,0,defect,pgg
1310,55,1.3,2,-44,1,cooperate,pgg
1310,56,1.9,-3,-103,0,defect,pgg
1310,56,1.9,-2,-101,1,cooperate,pgg
1310,57,0,0,-96,1,cooperate,pgg
1310,57,0,0,-95,0,defect,pgg
1310,58,2.5,2,-97,1,cooperate,pgg
1310,58,2.5,2,-96,1,cooperate,pgg
1310,59,2.6,0,-83,0,defect,pgg
1310,59,2.6,2,-104,0,defect,pgg
1310,60,2.6,0,-83,0,defect,pgg
1310,60,2.6,2,-104,0,defect,pgg
1310,61,2.8,4,-115,1,cooperate,pgg
1310,61,2.8,-2,-115,0,defect,pgg
1310,62,3,229,54,1,cooperate,pgg
1310,62,3,0,-83,0,defect,pgg
1311,1,0.3,-181,123,0,defect,pgg
1311,1,0.3,-130,42,0.5,cooperate,pgg
1311,2,0.4,-163,63,0,defect,pgg
1311,2,0.4,-103,29,0.5,cooperate,pgg
1311,3,0.9,-22,3,0.6,cooperate,pgg
1311,3,0.9,-102,19,0.5,cooperate,pgg
1311,4,0.7,-2,0,0.5,cooperate,pgg
1311,4,0.7,-94,57,0.4,defect,pgg
1311,5,1.7,157,110,0.7,cooperate,pgg
1311,5,1.7,64,41,0.5,cooperate,pgg
1311,6,1.7,157,110,0.7,cooperate,pgg
1311,6,1.7,64,41,0.5,cooperate,pgg
1311,7,1,0,0,0.5,cooperate,pgg
1311,7,1,-83,-27,0.3,defect,pgg
1311,8,0.9,-22,3,0.6,cooperate,pgg
1311,8,0.9,-102,19,0.5,cooperate,pgg
1311,9,0.5,-190,80,0.4,defect,pgg
1311,9,0.5,-173,180,0.3,defect,pgg
1311,10,1.5,155,117,0.5,cooperate,pgg
1311,10,1.5,18,4,0.5,cooperate,pgg
1311,11,1.1,-7,7,0.1,defect,pgg
1311,11,1.1,18,38,0.4,defect,pgg
1311,12,3,225,237,0.5,cooperate,pgg
1311,12,3,200,211,1,cooperate,pgg
1311,13,1.3,0,31,0.2,defect,pgg
1311,13,1.3,78,93,0.6,cooperate,pgg
1311,14,1.6,55,62,0.6,cooperate,pgg
1311,14,1.6,126,137,0.3,defect,pgg
1311,15,0.5,-190,80,0.4,defect,pgg
1311,15,0.5,-173,180,0.3,defect,pgg
1311,16,2,194,107,0.6,cooperate,pgg
1311,16,2,127,44,0.5,cooperate,pgg
1311,17,0.7,-2,0,0.5,cooperate,pgg
1311,17,0.7,-94,57,0.4,defect,pgg
1311,18,2.1,116,-190,0.5,cooperate,pgg
1311,18,2.1,124,104,0.6,cooperate,pgg
1311,19,2.8,160,159,1,cooperate,pgg
1311,19,2.8,158,147,0.8,cooperate,pgg
1311,20,0.6,-213,71,0.1,defect,pgg
1311,20,0.6,-160,58,0.4,defect,pgg
1311,21,2.4,178,157,0.6,cooperate,pgg
1311,21,2.4,175,85,0.5,cooperate,pgg
1311,22,2.6,136,161,0.5,cooperate,pgg
1311,22,2.6,120,134,0.6,cooperate,pgg
1311,23,0.8,-190,63,0,defect,pgg
1311,23,0.8,-85,45,0.2,defect,pgg
1311,24,0.6,-213,71,0.1,defect,pgg
1311,24,0.6,-160,58,0.4,defect,pgg
1311,25,2.8,160,159,1,cooperate,pgg
1311,25,2.8,158,147,0.8,cooperate,pgg
1311,26,0,-237,-205,0,defect,pgg
1311,26,0,-242,1,0,defect,pgg
1311,27,1.6,55,62,0.6,cooperate,pgg
1311,27,1.6,126,137,0.3,defect,pgg
1311,28,0.1,-199,50,0,defect,pgg
1311,28,0.1,-195,168,0,defect,pgg
1311,29,2.6,136,161,0.5,cooperate,pgg
1311,29,2.6,120,134,0.6,cooperate,pgg
1311,30,2.3,229,120,0.5,cooperate,pgg
1311,30,2.3,167,179,1,cooperate,pgg
1311,31,0.2,-176,163,0,defect,pgg
1311,31,0.2,-127,68,0,defect,pgg
1311,32,2.9,194,152,1,cooperate,pgg
1311,32,2.9,184,184,1,cooperate,pgg
1311,33,2.2,75,87,1,cooperate,pgg
1311,33,2.2,187,48,0.5,cooperate,pgg
1311,34,0.4,-163,63,0,defect,pgg
1311,34,0.4,-103,29,0.5,cooperate,pgg
1311,35,0.8,-190,63,0,defect,pgg
1311,35,0.8,-85,45,0.2,defect,pgg
1311,36,0.1,-199,50,0,defect,pgg
1311,36,0.1,-195,168,0,defect,pgg
1311,37,3,225,237,0.5,cooperate,pgg
1311,37,3,200,211,1,cooperate,pgg
1311,38,2.5,76,100,1,cooperate,pgg
1311,38,2.5,208,145,1,cooperate,pgg
1311,39,1.2,-1,3,0.5,cooperate,pgg
1311,39,1.2,-45,40,0.5,cooperate,pgg
1311,40,1.2,-1,3,0.5,cooperate,pgg
1311,40,1.2,-45,40,0.5,cooperate,pgg
1311,41,0.2,-176,163,0,defect,pgg
1311,41,0.2,-127,68,0,defect,pgg
1311,42,1.1,-7,7,0.1,defect,pgg
1311,42,1.1,18,38,0.4,defect,pgg
1311,43,1.4,-54,-98,0.4,defect,pgg
1311,43,1.4,-37,-34,0.4,defect,pgg
1311,44,2.5,76,100,1,cooperate,pgg
1311,44,2.5,208,145,1,cooperate,pgg
1311,45,1.8,182,-62,0.3,defect,pgg
1311,45,1.8,54,53,0.3,defect,pgg
1311,46,2.7,228,140,1,cooperate,pgg
1311,46,2.7,213,89,1,cooperate,pgg
1311,47,2.1,116,-190,0.5,cooperate,pgg
1311,47,2.1,124,104,0.6,cooperate,pgg
1311,48,2.7,228,140,1,cooperate,pgg
1311,48,2.7,213,89,1,cooperate,pgg
1311,49,1.4,-54,-98,0.4,defect,pgg
1311,49,1.4,-37,-34,0.4,defect,pgg
1311,50,2.3,229,120,0.5,cooperate,pgg
1311,50,2.3,167,179,1,cooperate,pgg
1311,51,0,-237,-205,0,defect,pgg
1311,51,0,-242,1,0,defect,pgg
1311,52,2.2,75,87,1,cooperate,pgg
1311,52,2.2,187,48,0.5,cooperate,pgg
1311,53,1,0,0,0.5,cooperate,pgg
1311,53,1,-83,-27,0.3,defect,pgg
1311,54,2,194,107,0.6,cooperate,pgg
1311,54,2,127,44,0.5,cooperate,pgg
1311,55,1.5,155,117,0.5,cooperate,pgg
1311,55,1.5,18,4,0.5,cooperate,pgg
1311,56,2.4,178,157,0.6,cooperate,pgg
1311,56,2.4,175,85,0.5,cooperate,pgg
1311,57,1.9,148,35,0.4,defect,pgg
1311,57,1.9,109,17,0.4,defect,pgg
1311,58,2.9,194,152,1,cooperate,pgg
1311,58,2.9,184,184,1,cooperate,pgg
1311,59,0.3,-181,123,0,defect,pgg
1311,59,0.3,-130,42,0.5,cooperate,pgg
1311,60,1.3,0,31,0.2,defect,pgg
1311,60,1.3,78,93,0.6,cooperate,pgg
1311,61,1.8,182,-62,0.3,defect,pgg
1311,61,1.8,54,53,0.3,defect,pgg
1311,62,1.9,148,35,0.4,defect,pgg
1311,62,1.9,109,17,0.4,defect,pgg
1312,1,2.5,158,-3,0.9,cooperate,pgg
1312,1,2.5,52,0,0.7,cooperate,pgg
1312,2,2.1,55,0,0.7,cooperate,pgg
1312,2,2.1,28,0,0.7,cooperate,pgg
1312,3,0.2,-107,-1,0.1,defect,pgg
1312,3,0.2,-84,0,0.7,cooperate,pgg
1312,4,2.2,40,-1,0.7,cooperate,pgg
1312,4,2.2,101,-2,0.7,cooperate,pgg
1312,5,1.6,9,1,0.7,cooperate,pgg
1312,5,1.6,0,0,0.7,cooperate,pgg
1312,6,0.6,-30,-1,0.7,cooperate,pgg
1312,6,0.6,-26,1,0.7,cooperate,pgg
1312,7,1,-48,2,0.7,cooperate,pgg
1312,7,1,-12,0,0.7,cooperate,pgg
