sub,trial,partner_contribution,valence,arousal,sub_contribution,sub_contribution_binary,study
1129,4,0.2,1,2,0.2,defect,pd
1129,5,0.7,100,118,0.7,cooperate,pd
1129,6,1,159,184,1,cooperate,pd
1129,7,0.6,99,112,0.6,cooperate,pd
1129,8,0.2,-6,3,0.2,defect,pd
1129,9,0.1,-20,-22,0.1,defect,pd
1129,10,0.4,50,47,0.4,defect,pd
1129,11,0.8,130,156,0.8,cooperate,pd
1129,12,0.9,163,188,0.9,cooperate,pd
1129,13,0.4,61,62,0.4,defect,pd
1129,14,0.6,129,112,0.6,cooperate,pd
1129,15,0.5,83,88,0.5,cooperate,pd
1129,16,1,208,215,1,cooperate,pd
1129,17,0.3,27,31,0.3,defect,pd
1129,18,0.7,108,127,0.7,cooperate,pd
1129,19,0.3,41,39,0.3,defect,pd
1129,20,0,-99,-43,0,defect,pd
1129,21,0.9,188,192,0.6,cooperate,pd
1129,22,0.8,170,185,0.8,cooperate,pd
1133,1,0.8,199,197,0.8,cooperate,pd
1133,2,1,222,233,1,cooperate,pd
1133,3,0.7,144,170,0.7,cooperate,pd
1133,4,0.5,134,109,0.5,cooperate,pd
1133,5,0.3,62,64,0.3,defect,pd
1133,6,0.2,-60,-49,0.2,defect,pd
1133,7,0.9,185,206,0.9,cooperate,pd
1133,8,0.1,-114,-100,0.1,defect,pd
1133,9,0.6,123,127,0.6,cooperate,pd
1133,10,0,-131,-140,0,defect,pd
1133,11,0.4,64,60,0.4,defect,pd
1133,12,1,218,226,1,cooperate,pd
1133,13,0.4,51,52,0.4,defect,pd
1133,14,0.3,40,37,0.3,defect,pd
1133,15,0,-142,-141,0,defect,pd
1133,16,0.8,167,185,0.8,cooperate,pd
1133,17,0.6,111,119,0.6,cooperate,pd
1133,18,0.9,181,204,0.9,cooperate,pd
1133,19,0.1,-46,-42,0.1,defect,pd
1133,20,0.7,119,119,0.7,cooperate,pd
1133,21,0.2,-2,-4,0.2,defect,pd
1133,22,0.5,68,68,0.5,cooperate,pd
1134,1,0.3,-3,2,0.3,defect,pd
1134,2,1,231,43,1,cooperate,pd
1134,3,0.4,16,16,0.4,defect,pd
1134,4,0.1,3,5,0,defect,pd
1134,5,0.9,213,34,0.9,cooperate,pd
1134,6,0.3,14,12,0.3,defect,pd
1134,7,0.8,96,20,0.8,cooperate,pd
1134,8,0.2,3,7,0.2,defect,pd
1134,9,0.5,3,5,0.5,cooperate,pd
1134,10,0.6,87,20,0.6,cooperate,pd
1134,11,0,2,4,0,defect,pd
1134,12,1,219,33,1,cooperate,pd
1134,13,0.6,57,6,0.6,cooperate,pd
1134,14,0.2,0,9,0,defect,pd
1134,15,0.7,9,8,1,cooperate,pd
1134,16,0,3,1,1,cooperate,pd
1134,17,0.1,1,7,0,defect,pd
1134,18,0.4,11,9,0.4,defect,pd
1134,19,0.8,85,-1,0.8,cooperate,pd
1134,20,0.7,70,10,0.7,cooperate,pd
1134,21,0.5,19,8,0.5,cooperate,pd
1134,22,0.9,159,14,1,cooperate,pd
1135,1,0.7,197,32,0.5,cooperate,pd
1135,2,0.6,154,0,0.2,defect,pd
1135,3,0.4,99,1,0.2,defect,pd
1135,4,0,-97,0,0.1,defect,pd
1135,5,0,-68,-1,0.1,defect,pd
1135,6,0.5,148,1,0.3,defect,pd
1135,7,0.2,71,-2,0.1,defect,pd
1135,8,0.3,94,-1,0.1,defect,pd
1135,9,0.5,133,2,0.3,defect,pd
1135,10,0.1,23,-1,0.1,defect,pd
1135,11,0.2,48,-10,0.1,defect,pd
1135,12,0.9,198,2,0.9,cooperate,pd
1135,13,1,235,2,1,cooperate,pd
1135,14,0.1,34,-3,0.1,defect,pd
1135,15,0.4,94,0,0.2,defect,pd
1135,16,0.9,202,26,0.9,cooperate,pd
1135,17,1,234,88,1,cooperate,pd
1135,18,0.3,64,2,0.1,defect,pd
1135,19,0.8,200,56,0.8,cooperate,pd
1135,20,0.6,128,1,0.4,defect,pd
1135,21,0.7,182,44,0.5,cooperate,pd
1135,22,0.8,182,0,0.8,cooperate,pd
1136,1,0,-162,-1,0,defect,pd
1136,2,0.6,177,112,0.6,cooperate,pd
1136,3,1,242,239,1,cooperate,pd
1136,4,0.8,232,180,0.8,cooperate,pd
1136,5,0.4,118,16,0.4,defect,pd
1136,6,0.1,-173,-1,0.1,defect,pd
1136,7,0.1,-167,-1,0.1,defect,pd
1136,8,0.2,-75,0,0.2,defect,pd
1136,9,0.4,45,0,0.4,defect,pd
1136,10,0.2,-68,1,0.2,defect,pd
1136,11,0.5,133,29,0.5,cooperate,pd
1136,12,0.6,165,52,0.6,cooperate,pd
1136,13,0.7,187,99,0.7,cooperate,pd
1136,14,1,238,239,1,cooperate,pd
1136,15,0.9,215,223,0.9,cooperate,pd
1136,16,0.8,217,216,0.8,cooperate,pd
1136,17,0.3,-119,1,0.3,defect,pd
1136,18,0.9,218,215,0.9,cooperate,pd
1136,19,0,-234,-240,0,defect,pd
1136,20,0.5,141,79,0.5,cooperate,pd
1136,21,0.7,170,186,0.7,cooperate,pd
1136,22,0.3,2,-1,0.3,defect,pd
1137,1,0.5,128,26,0.5,cooperate,pd
1137,2,0.9,234,230,0.9,cooperate,pd
1137,3,0.4,-20,23,0.4,defect,pd
1137,4,0.2,-51,-151,0.2,defect,pd
1137,5,0.3,-155,-107,0.3,defect,pd
1137,6,1,211,214,1,cooperate,pd
1137,7,0.1,-239,-226,0,defect,pd
1137,8,0.9,227,237,1,cooperate,pd
1137,9,0.7,169,190,0.7,cooperate,pd
1137,10,0.8,200,205,0.8,cooperate,pd
1137,11,0.3,-40,30,0.3,defect,pd
1137,12,0.1,-234,36,0,defect,pd
1137,13,0.4,14,13,0.4,defect,pd
1137,14,0.5,27,10,0.5,cooperate,pd
1137,15,0.6,88,121,0.6,cooperate,pd
1137,16,1,226,231,1,cooperate,pd
1137,17,0,-238,233,0,defect,pd
1137,18,0.2,-218,125,0.2,defect,pd
1137,19,0,-226,227,1,cooperate,pd
1137,20,0.7,178,182,0.7,cooperate,pd
1137,21,0.6,118,109,0.6,cooperate,pd
1137,22,0.8,192,199,0.8,cooperate,pd
1138,1,0.5,76,138,0.5,cooperate,pd
1138,2,0.1,91,149,0.5,cooperate,pd
1138,3,0.4,39,31,0.5,cooperate,pd
1138,4,0.1,34,33,0.5,cooperate,pd
1138,5,0.9,204,207,0.9,cooperate,pd
1138,6,0.4,-44,-39,0.5,cooperate,pd
1138,7,0.2,-199,-80,0.3,defect,pd
1138,8,0.9,197,120,0.9,cooperate,pd
1138,9,0.3,-59,-38,0.3,defect,pd
1138,10,0.6,73,45,0.5,cooperate,pd
1138,11,0.6,55,34,0.6,cooperate,pd
1138,12,0.7,114,165,0.7,cooperate,pd
1138,13,0.8,153,157,0.8,cooperate,pd
1138,14,0,-216,-222,0.1,defect,pd
1138,15,0.5,0,2,0.5,cooperate,pd
1138,16,0.8,137,159,0.8,cooperate,pd
1138,17,1,229,221,0.9,cooperate,pd
1138,18,0.7,120,153,0.5,cooperate,pd
1138,19,0.3,-59,-33,0.3,defect,pd
1138,20,1,222,230,0.9,cooperate,pd
1138,21,0,-220,215,0,defect,pd
1138,22,0.2,-97,-75,0.1,defect,pd
1139,1,0.1,-93,1,0.1,defect,pd
1139,2,0.2,-57,3,0.2,defect,pd
1139,3,0.8,244,244,0.8,cooperate,pd
1139,4,1,249,245,1,cooperate,pd
1139,5,0,-221,1,0,defect,pd
1139,6,0.7,230,230,0.7,cooperate,pd
1139,7,0.5,123,1,0.5,cooperate,pd
1139,8,0.2,-33,38,0.2,defect,pd
1139,9,0.6,195,226,0.6,cooperate,pd
1139,10,0,-153,82,0,defect,pd
1139,11,0.5,36,22,0.5,cooperate,pd
1139,12,0.4,27,37,0.4,defect,pd
1139,13,1,239,240,1,cooperate,pd
1139,14,0.3,-12,7,0.3,defect,pd
1139,15,0.1,-30,-6,0.1,defect,pd
1139,16,0.7,248,214,0.7,cooperate,pd
1139,17,0.8,199,231,0.8,cooperate,pd
1139,18,0.9,248,247,0.9,cooperate,pd
1139,19,0.6,136,188,0.6,cooperate,pd
1139,20,0.3,-12,7,0.3,defect,pd
1139,21,0.4,-26,13,0.4,defect,pd
1139,22,0.9,246,246,0.9,cooperate,pd
1140,1,0.5,164,46,0.5,cooperate,pd
1140,2,0.4,82,3,0.4,defect,pd
1140,3,0.8,237,4,0,defect,pd
1140,4,0.6,-82,-9,0.6,cooperate,pd
1140,5,0.9,230,1,0.9,cooperate,pd
1140,6,0.7,225,5,0,defect,pd
1140,7,0,-241,0,0,defect,pd
1140,8,0.7,238,4,0,defect,pd
1140,9,0,-247,-3,0,defect,pd
1140,10,0.5,243,2,0.5,cooperate,pd
1140,11,1,249,4,1,cooperate,pd
1140,12,0.4,24,12,0.4,defect,pd
1140,13,0.2,-209,-11,0.2,defect,pd
1140,14,1,247,5,1,cooperate,pd
1140,15,0.1,-239,-4,0,defect,pd
1140,16,0.2,-220,-5,0,defect,pd
1140,17,0.8,242,-3,0.8,cooperate,pd
1140,18,0.6,154,3,0.6,cooperate,pd
1140,19,0.3,-88,-7,0,defect,pd
1140,20,0.1,-246,1,0,defect,pd
1140,21,0.3,-131,2,0,defect,pd
1140,22,0.9,247,-1,0.9,cooperate,pd
1141,1,0.7,158,175,0.7,cooperate,pd
1141,2,0.4,-61,83,0,defect,pd
1141,3,0.4,-146,81,0,defect,pd
1141,4,0.5,-1,2,0,defect,pd
1141,5,0.7,173,198,0.5,cooperate,pd
1141,6,0.8,233,231,0.5,cooperate,pd
1141,7,1,244,242,0.5,cooperate,pd
1141,8,0.9,190,199,0,defect,pd
1141,9,0.3,-56,-7,0,defect,pd
1141,10,0.1,-235,243,0,defect,pd
1141,11,0.5,33,48,0,defect,pd
1141,12,0,-249,250,0,defect,pd
1141,13,0.6,108,93,0,defect,pd
1141,14,0.1,-216,-2,0,defect,pd
1141,15,1,248,246,1,cooperate,pd
1141,16,0.9,218,205,1,cooperate,pd
1141,17,0.2,2,6,0,defect,pd
1141,18,0.2,-162,129,0,defect,pd
1141,19,0.8,181,180,0,defect,pd
1141,20,0.3,49,54,0,defect,pd
1141,21,0,0,-121,0,defect,pd
1141,22,0.6,149,104,0,defect,pd
1142,1,0.1,235,-4,0.5,cooperate,pd
1142,2,0,-245,-245,0,defect,pd
1142,3,0.4,13,9,0.2,defect,pd
1142,4,0.7,105,3,0.5,cooperate,pd
1142,5,0.6,93,23,0.2,defect,pd
1142,6,0.5,82,77,0.3,defect,pd
1142,7,0.2,-173,-122,0,defect,pd
1142,8,1,241,243,0.5,cooperate,pd
1142,9,0.2,-49,-104,0,defect,pd
1142,10,0.6,47,25,0.3,defect,pd
1142,11,0.9,213,228,0.2,defect,pd
1142,12,0.3,-105,-62,0.1,defect,pd
1142,13,0.5,25,59,0.2,defect,pd
1142,14,1,238,242,0.7,cooperate,pd
1142,15,0.8,-60,219,0.5,cooperate,pd
1142,16,0.3,-136,-179,0.1,defect,pd
1142,17,0,-241,-241,0,defect,pd
1142,18,0.8,128,160,0.4,defect,pd
1142,19,0.7,-127,166,0.5,cooperate,pd
1142,20,0.1,118,-234,0.1,defect,pd
1142,21,0.4,77,-43,0.1,defect,pd
1142,22,0.9,54,-24,0.3,defect,pd
1144,1,0.8,182,196,1,cooperate,pd
1144,2,0.6,144,123,1,cooperate,pd
1144,3,1,227,232,1,cooperate,pd
1144,4,0.2,-44,80,1,cooperate,pd
1144,5,0,-144,64,0,defect,pd
1144,6,0.7,177,81,1,cooperate,pd
1144,7,0.6,64,75,1,cooperate,pd
1144,8,0.4,89,94,1,cooperate,pd
1144,9,0.8,150,192,1,cooperate,pd
1144,10,0.5,40,96,1,cooperate,pd
1144,11,0.7,161,109,1,cooperate,pd
1144,12,0.3,-126,-63,0.5,cooperate,pd
1144,13,0.4,46,36,1,cooperate,pd
1144,14,0.5,-57,50,1,cooperate,pd
1144,15,0.3,-141,-34,0.5,cooperate,pd
1144,16,0.1,-165,40,0,defect,pd
1144,17,0.9,167,141,1,cooperate,pd
1144,18,0.1,-179,56,0,defect,pd
1144,19,0,-219,125,0,defect,pd
1144,20,0.2,-158,-27,0.5,cooperate,pd
1144,21,1,206,164,1,cooperate,pd
1144,22,0.9,206,155,1,cooperate,pd
1146,1,0.3,-210,0,0.3,defect,pd
1146,2,0.6,231,-4,0.6,cooperate,pd
1146,3,0.4,-33,-3,0.4,defect,pd
1146,4,0.5,-2,-1,0.5,cooperate,pd
1146,5,0.2,-124,-17,0.2,defect,pd
1146,6,0.7,180,68,0.7,cooperate,pd
1146,7,0.7,178,26,0.7,cooperate,pd
1146,8,0,-231,56,0,defect,pd
1146,9,0.6,94,39,0.6,cooperate,pd
1146,10,0,92,25,0.5,cooperate,pd
1146,11,0.9,205,217,0.9,cooperate,pd
1146,12,0.3,-39,-20,0.3,defect,pd
1146,13,0.9,197,215,0.9,cooperate,pd
1146,14,0.4,-24,-5,0.4,defect,pd
1146,15,0.2,-42,-164,0.2,defect,pd
1146,16,0.8,111,92,0.8,cooperate,pd
1146,17,0.1,-26,-226,0,defect,pd
1146,18,1,33,239,1,cooperate,pd
1146,19,0.1,-230,148,0,defect,pd
1146,20,1,234,163,1,cooperate,pd
1146,21,0.8,170,-5,0.8,cooperate,pd
1146,22,0.5,4,-1,0.5,cooperate,pd
1147,1,0.8,155,2,1,cooperate,pd
1147,2,0.5,-33,2,1,cooperate,pd
1147,3,0.3,-149,-1,1,cooperate,pd
1147,4,0,-237,60,1,cooperate,pd
1147,5,0.9,185,0,1,cooperate,pd
1147,6,0,-216,1,1,cooperate,pd
1147,7,0.8,154,-7,1,cooperate,pd
1147,8,0.7,91,1,1,cooperate,pd
1147,9,0.4,-41,1,1,cooperate,pd
1147,10,0.6,77,-2,1,cooperate,pd
1147,11,0.6,62,0,1,cooperate,pd
1147,12,0.7,89,3,1,cooperate,pd
1147,13,1,236,-6,1,cooperate,pd
1147,14,0.1,229,-1,1,cooperate,pd
1147,15,1,229,-2,1,cooperate,pd
1147,16,0.4,-56,-2,1,cooperate,pd
1147,17,0.1,-198,-3,1,cooperate,pd
1147,18,0.2,-153,-4,1,cooperate,pd
1147,19,0.3,220,-1,1,cooperate,pd
1147,20,0.2,-184,-3,1,cooperate,pd
1147,21,0.5,-17,1,1,cooperate,pd
1147,22,0.9,180,-3,1,cooperate,pd
1148,1,0.3,-62,-77,0,defect,pd
1148,2,0.6,142,15,0,defect,pd
1148,3,0.8,210,39,0,defect,pd
1148,4,0.9,228,88,0,defect,pd
1148,5,1,238,97,0,defect,pd
1148,6,0.1,-220,-137,0,defect,pd
1148,7,0.5,73,-2,0,defect,pd
1148,8,0,-225,-5,0,defect,pd
1148,9,0,-231,-4,0,defect,pd
1148,10,0.4,65,-65,0,defect,pd
1148,11,0.2,-181,-185,0,defect,pd
1148,12,0.4,30,-4,0,defect,pd
1148,13,0.2,-219,-194,0,defect,pd
1148,14,0.3,1,-40,0,defect,pd
1148,15,0.9,215,12,0,defect,pd
1148,16,0.7,125,-3,0,defect,pd
1148,17,1,244,38,0,defect,pd
1148,18,0.5,143,-63,0,defect,pd
1148,19,0.6,82,-18,0,defect,pd
1148,20,0.7,147,-25,0,defect,pd
1148,21,0.8,194,-5,0,defect,pd
1148,22,0.1,-228,-5,0,defect,pd
1150,1,0.2,-29,33,0.4,defect,pd
1150,2,0.5,94,119,0.6,cooperate,pd
1150,3,0.3,-31,47,0.4,defect,pd
1150,4,0.3,-26,-31,0.4,defect,pd
1150,5,0.2,-75,48,0.3,defect,pd
1150,6,0.6,106,128,0.6,cooperate,pd
1150,7,0.4,32,-1,0.5,cooperate,pd
1150,8,0.4,38,2,0.4,defect,pd
1150,9,0.5,48,43,0.5,cooperate,pd
1150,10,0.9,213,225,0.8,cooperate,pd
1150,11,0.1,-201,163,0.3,defect,pd
1150,12,0.7,182,210,0.6,cooperate,pd
1150,13,0.6,89,120,0.6,cooperate,pd
1150,14,0.8,200,226,0.6,cooperate,pd
1150,15,1,207,239,0.8,cooperate,pd
1150,16,0.9,194,226,0.8,cooperate,pd
1150,17,0.1,-188,196,0.1,defect,pd
1150,18,1,204,233,0.9,cooperate,pd
1150,19,0,-220,224,0,defect,pd
1150,20,0.7,146,166,0.6,cooperate,pd
1150,21,0,-217,226,0,defect,pd
1150,22,0.8,167,191,0.7,cooperate,pd
1152,1,0.8,200,127,0.8,cooperate,pd
1152,2,0.5,58,44,0.5,cooperate,pd
1152,3,0.1,-232,150,0,defect,pd
1152,4,0.6,178,80,0.6,cooperate,pd
1152,5,0.9,235,182,0.9,cooperate,pd
1152,6,0.3,-172,84,0.3,defect,pd
1152,7,0.8,245,207,0.8,cooperate,pd
1152,8,0.7,231,185,0.7,cooperate,pd
1152,9,0.3,-130,49,0.3,defect,pd
1152,10,0.2,-233,177,0,defect,pd
1152,11,0.7,242,218,0.7,cooperate,pd
1152,12,0,-239,231,0,defect,pd
1152,13,0.2,-191,128,0.2,defect,pd
1152,14,0.4,-10,178,0.4,defect,pd
1152,15,0.6,162,143,0.6,cooperate,pd
1152,16,0.4,11,145,0.4,defect,pd
1152,17,1,246,248,1,cooperate,pd
1152,18,0.5,140,133,0.5,cooperate,pd
1152,19,0.1,-234,202,0,defect,pd
1152,20,0,-242,244,0,defect,pd
1152,21,1,247,242,1,cooperate,pd
1152,22,0.9,245,231,0.9,cooperate,pd
1154,1,0.4,242,1,0.4,defect,pd
1154,2,0.3,-228,3,0.3,defect,pd
1154,3,0.9,230,4,0.9,cooperate,pd
1154,4,0.4,7,-228,0.4,defect,pd
1154,5,1,242,245,1,cooperate,pd
1154,6,0.9,238,212,0.9,cooperate,pd
1154,7,0,-239,3,0,defect,pd
1154,8,0.1,-231,-6,0.1,defect,pd
1154,9,0.8,232,1,0.8,cooperate,pd
1154,10,0.2,-137,-14,0.2,defect,pd
1154,11,1,238,-5,1,cooperate,pd
1154,12,0,-234,1,0,defect,pd
1154,13,0.6,-32,2,0.6,cooperate,pd
1154,14,0.1,-193,3,0,defect,pd
1154,15,0.5,7,-7,0.5,cooperate,pd
1154,16,0.3,-71,-5,0,defect,pd
1154,17,0.5,-200,-5,0.5,cooperate,pd
1154,18,0.8,233,-16,0.8,cooperate,pd
1154,19,0.7,228,-2,0.7,cooperate,pd
1154,20,0.6,53,2,0.6,cooperate,pd
1154,21,0.7,112,9,0.7,cooperate,pd
1154,22,0.2,-122,68,0.2,defect,pd
1155,1,0,-53,-95,0,defect,pd
1155,2,0.8,185,158,0,defect,pd
1155,3,0.2,24,14,0,defect,pd
1155,4,0.5,128,76,0,defect,pd
1155,5,1,221,125,0,defect,pd
1155,6,0.3,114,46,0,defect,pd
1155,7,0.7,210,110,0,defect,pd
1155,8,0,6,8,0,defect,pd
1155,9,0.3,71,28,0,defect,pd
1155,10,0.7,198,49,0,defect,pd
1155,11,0.8,177,64,0,defect,pd
1155,12,0.9,191,89,0,defect,pd
1155,13,0.4,113,32,0,defect,pd
1155,14,0.4,89,32,0,defect,pd
1155,15,1,234,107,0,defect,pd
1155,16,0.6,135,37,0,defect,pd
1155,17,0.1,24,29,0,defect,pd
1155,18,0.1,27,29,0,defect,pd
1155,19,0.6,129,41,0,defect,pd
1155,20,0.9,216,68,0,defect,pd
1155,21,0.5,125,55,0,defect,pd
1155,22,0.2,17,22,0,defect,pd
1156,1,0.5,147,26,0.5,cooperate,pd
1156,2,0.5,156,31,0.5,cooperate,pd
1156,3,0.8,226,29,0.8,cooperate,pd
1156,4,0.7,136,24,0.5,cooperate,pd
1156,5,0.4,-12,11,0.4,defect,pd
1156,6,1,239,34,1,cooperate,pd
1156,7,0.9,228,29,0.9,cooperate,pd
1156,8,1,242,32,1,cooperate,pd
1156,9,0.2,-212,30,0.2,defect,pd
1156,10,0.6,94,19,0.6,cooperate,pd
1156,11,0.7,211,22,0.7,cooperate,pd
1156,12,0.2,-191,30,0.2,defect,pd
1156,13,0,-241,16,0,defect,pd
1156,14,0,-233,19,0,defect,pd
1156,15,0.4,72,20,0.4,defect,pd
1156,16,0.1,-213,30,0.1,defect,pd
1156,17,0.3,-177,9,0.3,defect,pd
1156,18,0.8,227,12,0.8,cooperate,pd
1156,19,0.6,127,18,0.6,cooperate,pd
1156,20,0.1,-185,17,0.1,defect,pd
1156,21,0.9,141,7,0.9,cooperate,pd
1156,22,0.3,-156,17,0.3,defect,pd
1157,1,0.3,-133,-106,0.3,defect,pd
1157,2,0.6,215,178,0.6,cooperate,pd
1157,3,0.4,95,113,0.4,defect,pd
1157,4,0.8,238,240,0.8,cooperate,pd
1157,5,0.2,-228,-86,0.2,defect,pd
1157,6,0.1,-247,-156,0.1,defect,pd
1157,7,0,-249,-25,0,defect,pd
1157,8,0.5,208,0,0.5,cooperate,pd
1157,9,0.9,245,242,0.9,cooperate,pd
1157,10,0.6,209,23,0.6,cooperate,pd
1157,11,0.8,247,102,0.8,cooperate,pd
1157,12,0.5,106,3,0.5,cooperate,pd
1157,13,0.3,-137,-22,0.3,defect,pd
1157,14,0.4,81,0,0.4,defect,pd
1157,15,1,238,246,1,cooperate,pd
1157,16,0.9,243,40,0.9,cooperate,pd
1157,17,0.1,-248,-93,0.1,defect,pd
1157,18,0.7,238,2,0.7,cooperate,pd
1157,19,0,-247,5,0,defect,pd
1157,20,0.7,176,69,0.7,cooperate,pd
1157,21,1,243,245,1,cooperate,pd
1157,22,0.2,-243,-79,0.2,defect,pd
1158,1,0.5,34,20,1,cooperate,pd
1158,2,0.3,-36,-30,1,cooperate,pd
1158,3,0.4,28,78,1,cooperate,pd
1158,4,0.8,104,192,1,cooperate,pd
1158,5,0.9,182,228,1,cooperate,pd
1158,6,0.4,-44,-41,1,cooperate,pd
1158,7,0.2,-167,-220,1,cooperate,pd
1158,8,1,244,245,1,cooperate,pd
1158,9,0.8,169,220,1,cooperate,pd
1158,10,0.3,-93,-167,1,cooperate,pd
1158,11,0.7,144,200,1,cooperate,pd
1158,12,0.5,13,41,1,cooperate,pd
1158,13,0.9,204,211,1,cooperate,pd
1158,14,0,-245,244,1,cooperate,pd
1158,15,0,-242,245,1,cooperate,pd
1158,16,0.6,87,62,1,cooperate,pd
1158,17,0.2,-87,35,1,cooperate,pd
1158,18,0.7,54,145,1,cooperate,pd
1158,19,1,240,245,1,cooperate,pd
1158,20,0.1,-128,199,1,cooperate,pd
1158,21,0.1,-243,245,1,cooperate,pd
1158,22,0.6,73,130,1,cooperate,pd
1159,1,1,109,49,1,cooperate,pd
1159,2,0.2,187,154,1,cooperate,pd
1159,3,0,192,111,1,cooperate,pd
1159,4,0.8,175,109,1,cooperate,pd
1159,5,0.6,159,126,1,cooperate,pd
1159,6,0.9,189,87,1,cooperate,pd
1159,7,0,69,-127,1,cooperate,pd
1159,8,0.3,71,36,1,cooperate,pd
1159,9,0.5,12,37,1,cooperate,pd
1159,10,0.9,156,158,1,cooperate,pd
1159,11,0.7,131,138,1,cooperate,pd
1159,12,0.5,107,84,1,cooperate,pd
1159,13,0.7,187,75,1,cooperate,pd
1159,14,0.6,144,90,1,cooperate,pd
1159,15,0.1,76,-98,1,cooperate,pd
1159,16,0.1,156,-97,1,cooperate,pd
1159,17,1,177,231,1,cooperate,pd
1159,18,0.4,129,70,1,cooperate,pd
1159,19,0.3,136,-94,1,cooperate,pd
1159,20,0.8,117,121,1,cooperate,pd
1159,21,0.2,74,-42,1,cooperate,pd
1159,22,0.4,77,21,1,cooperate,pd
1160,1,0.6,143,118,0.6,cooperate,pd
1160,2,0.9,218,213,0.9,cooperate,pd
1160,3,1,247,243,1,cooperate,pd
1160,4,1,227,232,1,cooperate,pd
1160,5,0.7,22,26,0.7,cooperate,pd
1160,6,0.4,-15,11,0.4,defect,pd
1160,7,0.6,22,19,0.6,cooperate,pd
1160,8,0.3,-107,24,0.3,defect,pd
1160,9,0.8,146,114,0.8,cooperate,pd
1160,10,0.7,94,67,0.7,cooperate,pd
1160,11,0.2,-227,111,0.1,defect,pd
1160,12,0.3,-178,54,0.3,defect,pd
1160,13,0.9,202,194,0.9,cooperate,pd
1160,14,0.5,2,53,0.5,cooperate,pd
1160,15,0.2,-120,32,0.2,defect,pd
1160,16,0.5,3,31,0.5,cooperate,pd
1160,17,0.4,-19,51,0.4,defect,pd
1160,18,0.8,130,102,0.8,cooperate,pd
1160,19,0,-241,-1,0,defect,pd
1160,20,0.1,-184,4,0.1,defect,pd
1160,21,0,-242,163,0,defect,pd
1160,22,0.1,-180,0,0.1,defect,pd
1162,1,0.5,2,1,1,cooperate,pd
1162,2,0.9,237,2,0.9,cooperate,pd
1162,3,0.6,29,0,1,cooperate,pd
1162,4,1,249,85,1,cooperate,pd
1162,5,0.7,117,17,1,cooperate,pd
1162,6,0,-247,57,1,cooperate,pd
1162,7,0.1,-249,-66,1,cooperate,pd
1162,8,0.8,250,-1,1,cooperate,pd
1162,9,0.1,-246,34,1,cooperate,pd
1162,10,0.2,-245,-69,1,cooperate,pd
1162,11,0.8,249,122,1,cooperate,pd
1162,12,0,-242,-235,1,cooperate,pd
1162,13,0.5,176,-71,1,cooperate,pd
1162,14,0.3,-118,-69,1,cooperate,pd
1162,15,0.4,35,-127,1,cooperate,pd
1162,16,0.7,143,-56,1,cooperate,pd
1162,17,1,245,194,1,cooperate,pd
1162,18,0.9,243,121,1,cooperate,pd
1162,19,0.2,-93,-70,1,cooperate,pd
1162,20,0.6,117,-146,1,cooperate,pd
1162,21,0.3,-174,-250,1,cooperate,pd
1162,22,0.4,68,-37,1,cooperate,pd
1163,1,0,-228,-9,0.1,defect,pd
1163,2,0.8,222,67,0.5,cooperate,pd
1163,3,0.8,199,27,0.5,cooperate,pd
1163,4,0.2,2,-96,0.5,cooperate,pd
1163,5,0.6,145,11,0.5,cooperate,pd
1163,6,1,208,200,0.5,cooperate,pd
1163,7,1,188,62,0.5,cooperate,pd
1163,8,0.7,121,152,0.5,cooperate,pd
1163,9,0.6,117,87,0.5,cooperate,pd
1163,10,0.1,-177,-10,0.5,cooperate,pd
1163,11,0.3,6,-22,0.5,cooperate,pd
1163,12,0.5,39,9,0.5,cooperate,pd
1163,13,0.2,-22,-9,0.5,cooperate,pd
1163,14,0.4,91,73,0.5,cooperate,pd
1163,15,0.9,149,161,0.5,cooperate,pd
1163,16,0.5,161,113,0.5,cooperate,pd
1163,17,0.1,-50,-36,0.5,cooperate,pd
1163,18,0,-168,-195,0.5,cooperate,pd
1163,19,0.4,17,2,0.5,cooperate,pd
1163,20,0.3,30,-68,0.5,cooperate,pd
1163,21,0.7,50,130,0.5,cooperate,pd
1163,22,0.9,188,183,0.5,cooperate,pd
1164,1,1,133,116,1,cooperate,pd
1164,2,0.1,-69,0,0,defect,pd
1164,3,0.5,59,0,0.1,defect,pd
1164,4,0.4,44,0,0,defect,pd
1164,5,0.8,101,94,0.1,defect,pd
1164,6,0.2,2,2,0,defect,pd
1164,7,0.5,84,-1,0,defect,pd
1164,8,0.7,101,75,0,defect,pd
1164,9,0,2,-32,0,defect,pd
1164,10,1,112,179,0,defect,pd
1164,11,0.3,26,1,0,defect,pd
1164,12,0.6,68,34,0,defect,pd
1164,13,0.8,80,134,0,defect,pd
1164,14,0.7,73,122,0,defect,pd
1164,15,0.1,2,-16,0,defect,pd
1164,16,0.9,107,158,0,defect,pd
1164,17,0.6,74,99,0,defect,pd
1164,18,0.4,58,13,0,defect,pd
1164,19,0.3,34,1,0,defect,pd
1164,20,0.9,96,175,0,defect,pd
1164,21,0,2,0,0,defect,pd
1164,22,0.2,11,0,0,defect,pd
1166,1,0.9,203,21,0,defect,pd
1166,2,0.6,88,13,0,defect,pd
1166,3,0.9,222,71,0,defect,pd
1166,4,0.7,195,56,0,defect,pd
1166,5,0.4,8,7,0,defect,pd
1166,6,0.4,11,5,0,defect,pd
