sub,trial,unfairness,valence,arousal,choice,study
160,17,0.85,14,8,0,ug
160,18,0.8,41,15,0,ug
160,19,0.7,131,37,0,ug
160,20,0.75,97,12,0,ug
161,1,0.65,246,96,0,ug
161,2,0.7,0,0,0,ug
161,3,0.6,20,2,0,ug
161,4,0.6,-2,3,0,ug
161,5,0.65,-73,-2,0,ug
161,6,0.9,-173,2,1,ug
161,7,0.85,-156,0,1,ug
161,8,0.5,209,2,0,ug
161,9,0.55,18,2,0,ug
161,10,0.75,-89,6,1,ug
161,11,0.95,-160,6,1,ug
161,12,0.95,-193,0,1,ug
161,13,0.8,-155,-1,1,ug
161,14,0.8,-160,-2,1,ug
161,15,0.75,-165,-8,1,ug
161,16,0.55,46,3,0,ug
161,17,0.9,-186,14,1,ug
161,18,0.5,197,-2,0,ug
161,19,0.7,-103,-1,1,ug
161,20,0.85,-172,2,1,ug
162,1,0.55,181,62,0,ug
162,2,0.65,-145,-47,0,ug
162,3,0.8,-241,-242,0,ug
162,4,0.95,-248,-242,0,ug
162,5,0.85,-237,-236,0,ug
162,6,0.6,126,126,0,ug
162,7,0.5,249,246,0,ug
162,8,0.75,-193,-110,0,ug
162,9,0.9,-244,-241,0,ug
162,10,0.7,-174,-91,0,ug
162,11,0.85,-234,-234,0,ug
162,12,0.9,-243,-241,0,ug
162,13,0.55,209,233,0,ug
162,14,0.7,-165,-209,0,ug
162,15,0.8,-132,-124,0,ug
162,16,0.6,218,71,0,ug
162,17,0.65,-137,-15,0,ug
162,18,0.5,248,247,0,ug
162,19,0.75,-177,-59,0,ug
162,20,0.95,-247,-237,0,ug
163,1,0.6,35,60,1,ug
163,2,0.5,242,157,0,ug
163,3,0.55,128,55,0,ug
163,4,0.8,-153,95,1,ug
163,5,0.7,-113,17,1,ug
163,6,0.75,-143,-15,1,ug
163,7,0.8,-82,-67,1,ug
163,8,0.9,-204,52,1,ug
163,9,0.55,169,136,0,ug
163,10,0.85,-209,0,1,ug
163,11,0.5,241,116,0,ug
163,12,0.95,-233,0,1,ug
163,13,0.7,25,-4,0,ug
163,14,0.9,-137,-1,1,ug
163,15,0.95,-222,55,1,ug
163,16,0.65,22,-24,0,ug
163,17,0.85,-132,-17,1,ug
163,18,0.75,-55,-39,1,ug
163,19,0.65,-9,-33,0,ug
163,20,0.6,181,56,0,ug
164,1,0.7,28,-73,0,ug
164,2,0.55,156,-1,0,ug
164,3,0.6,133,25,0,ug
164,4,0.8,2,-15,0,ug
164,5,0.95,-140,-69,0,ug
164,6,0.55,204,66,0,ug
164,7,0.9,-31,1,0,ug
164,8,0.7,-9,-28,0,ug
164,9,0.8,-23,-60,0,ug
164,10,0.5,238,137,0,ug
164,11,0.95,-106,-21,0,ug
164,12,0.85,-43,-22,0,ug
164,13,0.65,14,-31,0,ug
164,14,0.9,-121,42,0,ug
164,15,0.65,175,35,0,ug
164,16,0.6,122,29,0,ug
164,17,0.75,26,-52,0,ug
164,18,0.85,-1,-47,0,ug
164,19,0.75,28,-72,0,ug
164,20,0.5,245,150,0,ug
165,1,0.5,39,34,0,ug
165,2,0.55,-30,12,0,ug
165,3,0.9,-166,164,0,ug
165,4,0.65,-132,-33,0,ug
165,5,0.85,-236,185,0,ug
165,6,0.75,-190,52,0,ug
165,7,0.8,-141,133,0,ug
165,8,0.9,-246,204,0,ug
165,9,0.7,-140,-77,0,ug
165,10,0.5,96,85,0,ug
165,11,0.8,-218,193,0,ug
165,12,0.7,-152,-93,0,ug
165,13,0.6,-70,-63,0,ug
165,14,0.85,-235,-188,0,ug
165,15,0.6,-46,-43,0,ug
165,16,0.55,69,38,0,ug
165,17,0.75,-183,125,0,ug
165,18,0.95,-246,236,0,ug
165,19,0.65,-47,-71,0,ug
165,20,0.95,-248,231,0,ug
166,1,0.65,80,79,0,ug
166,2,0.5,234,227,0,ug
166,3,0.9,-201,-177,1,ug
166,4,0.85,-113,-149,0,ug
166,5,0.7,224,208,0,ug
166,6,0.6,224,217,0,ug
166,7,0.75,45,87,0,ug
166,8,0.6,182,212,0,ug
166,9,0.95,-240,-238,1,ug
166,10,0.9,-120,-68,0,ug
166,11,0.8,-91,-90,0,ug
166,12,0.8,81,35,0,ug
166,13,0.85,-223,-134,1,ug
166,14,0.55,202,206,0,ug
166,15,0.75,48,50,0,ug
166,16,0.7,43,46,0,ug
166,17,0.55,198,186,0,ug
166,18,0.95,-225,-208,0,ug
166,19,0.65,88,130,0,ug
166,20,0.5,243,246,0,ug
167,1,0.95,-213,214,0,ug
167,2,0.7,66,-68,0,ug
167,3,0.5,155,187,0,ug
167,4,0.55,121,139,0,ug
167,5,0.85,-59,62,0,ug
167,6,0.9,-153,167,0,ug
167,7,0.6,197,-21,0,ug
167,8,0.75,143,-77,0,ug
167,9,0.55,138,158,0,ug
167,10,0.8,-164,-54,0,ug
167,11,0.95,-204,204,0,ug
167,12,0.6,157,169,0,ug
167,13,0.5,219,226,0,ug
167,14,0.8,-173,-46,0,ug
167,15,0.9,-148,84,0,ug
167,16,0.75,132,-80,0,ug
167,17,0.85,-77,-39,0,ug
167,18,0.65,157,-18,0,ug
167,19,0.7,164,-34,0,ug
167,20,0.65,97,30,0,ug
168,1,0.8,-100,-155,0,ug
168,2,0.6,38,21,0,ug
168,3,0.5,212,149,0,ug
168,4,0.75,1,-94,0,ug
168,5,0.55,167,130,0,ug
168,6,0.9,-204,106,1,ug
168,7,0.5,217,143,0,ug
168,8,0.7,34,-35,0,ug
168,9,0.65,102,4,0,ug
168,10,0.85,-184,40,0,ug
168,11,0.85,-212,96,0,ug
168,12,0.8,-34,32,0,ug
168,13,0.75,-156,32,0,ug
168,14,0.55,189,71,0,ug
168,15,0.9,-227,165,1,ug
168,16,0.7,-19,-44,0,ug
168,17,0.95,-245,218,1,ug
168,18,0.65,0,-34,0,ug
168,19,0.6,121,22,0,ug
168,20,0.95,-245,130,1,ug
169,1,0.55,11,130,0,ug
169,2,0.5,54,184,0,ug
169,3,0.95,-165,-193,1,ug
169,4,0.6,38,42,0,ug
169,5,0.8,-49,36,1,ug
169,6,0.95,-54,14,1,ug
169,7,0.85,-56,-39,1,ug
169,8,0.7,-38,34,1,ug
169,9,0.6,39,93,0,ug
169,10,0.75,-173,36,1,ug
169,11,0.9,-202,86,1,ug
169,12,0.75,-62,164,1,ug
169,13,0.9,-92,194,1,ug
169,14,0.8,-116,79,1,ug
169,15,0.5,43,221,0,ug
169,16,0.65,-1,135,0,ug
169,17,0.7,20,65,0,ug
169,18,0.55,-16,-125,0,ug
169,19,0.65,57,102,0,ug
169,20,0.85,-169,69,1,ug
170,1,0.9,-178,199,1,ug
170,2,0.65,-178,193,1,ug
170,3,0.8,-219,219,1,ug
170,4,0.5,211,142,0,ug
170,5,0.6,-156,63,1,ug
170,6,0.75,-208,166,1,ug
170,7,0.9,-226,223,1,ug
170,8,0.5,243,71,0,ug
170,9,0.55,-183,26,1,ug
170,10,0.6,-158,121,1,ug
170,11,0.75,-214,212,1,ug
170,12,0.7,-233,180,1,ug
170,13,0.95,-241,240,1,ug
170,14,0.8,-217,193,1,ug
170,15,0.7,-185,191,1,ug
170,16,0.65,-181,190,1,ug
170,17,0.55,-78,31,1,ug
170,18,0.85,-233,234,1,ug
170,19,0.85,-212,204,1,ug
170,20,0.95,-239,239,1,ug
171,1,0.9,-160,-221,1,ug
171,2,0.7,-130,6,1,ug
171,3,0.65,3,-27,0,ug
171,4,0.85,49,-118,1,ug
171,5,0.8,-38,-59,0,ug
171,6,0.65,153,22,0,ug
171,7,0.8,-25,-16,0,ug
171,8,0.5,221,228,0,ug
171,9,0.9,-195,-84,1,ug
171,10,0.7,154,57,0,ug
171,11,0.55,129,111,0,ug
171,12,0.95,-168,-201,1,ug
171,13,0.6,97,94,0,ug
171,14,0.85,-27,-49,1,ug
171,15,0.75,-69,26,0,ug
171,16,0.55,107,97,0,ug
171,17,0.75,7,-3,0,ug
171,18,0.5,179,174,0,ug
171,19,0.95,-170,-162,1,ug
171,20,0.6,151,95,0,ug
172,1,0.9,-129,-4,0,ug
172,2,0.5,201,30,0,ug
172,3,0.85,-22,0,0,ug
172,4,0.55,183,10,0,ug
172,5,0.6,49,2,0,ug
172,6,0.8,-9,1,0,ug
172,7,0.95,-177,60,0,ug
172,8,0.7,-6,4,0,ug
172,9,0.55,140,41,0,ug
172,10,0.5,149,174,0,ug
172,11,0.85,1,12,0,ug
172,12,0.9,-189,19,0,ug
172,13,0.75,-19,19,0,ug
172,14,0.65,-21,-1,0,ug
172,15,0.95,-185,81,0,ug
172,16,0.65,15,3,0,ug
172,17,0.75,-41,19,0,ug
172,18,0.6,13,13,0,ug
172,19,0.7,-21,9,0,ug
172,20,0.8,-87,39,0,ug
173,1,0.65,-65,-96,0,ug
173,2,0.8,-150,-4,1,ug
173,3,0.5,33,33,0,ug
173,4,0.6,-1,-5,0,ug
173,5,0.8,-104,6,1,ug
173,6,0.95,-196,-221,1,ug
173,7,0.85,-15,52,1,ug
173,8,0.9,-115,20,1,ug
173,9,0.75,-5,-136,1,ug
173,10,0.85,-18,-164,1,ug
173,11,0.5,78,176,0,ug
173,12,0.65,18,-3,0,ug
173,13,0.95,-35,-195,1,ug
173,14,0.55,86,140,0,ug
173,15,0.6,21,122,0,ug
173,16,0.9,8,-14,1,ug
173,17,0.7,10,-10,0,ug
173,18,0.75,-4,-80,1,ug
173,19,0.55,-20,142,0,ug
173,20,0.7,13,148,0,ug
174,1,0.65,93,-36,0,ug
174,2,0.9,-178,-240,0,ug
174,3,0.85,-205,-233,0,ug
174,4,0.75,-66,-108,0,ug
174,5,0.95,-239,-238,1,ug
174,6,0.75,-48,-64,0,ug
174,7,0.8,-60,-65,0,ug
174,8,0.6,84,2,0,ug
174,9,0.7,-14,0,0,ug
174,10,0.55,204,43,0,ug
174,11,0.5,239,53,0,ug
174,12,0.65,145,-33,0,ug
174,13,0.55,223,61,0,ug
174,14,0.6,215,49,0,ug
174,15,0.9,-195,-223,0,ug
174,16,0.85,-76,-103,0,ug
174,17,0.95,-241,-240,1,ug
174,18,0.7,127,-37,0,ug
174,19,0.5,234,110,0,ug
174,20,0.8,-42,-51,0,ug
176,1,0.9,-187,-188,0,ug
176,2,0.7,-61,-57,0,ug
176,3,0.85,-22,-138,0,ug
176,4,0.85,-36,-152,0,ug
176,5,0.55,139,137,0,ug
176,6,0.5,230,236,0,ug
176,7,0.5,215,238,0,ug
176,8,0.75,71,27,0,ug
176,9,0.7,111,34,0,ug
176,10,0.75,149,-69,0,ug
176,11,0.55,191,214,0,ug
176,12,0.65,141,130,0,ug
176,13,0.9,-64,-94,0,ug
176,14,0.6,125,240,0,ug
176,15,0.95,-222,-222,1,ug
176,16,0.8,-216,-14,1,ug
176,17,0.65,46,-87,0,ug
176,18,0.6,204,30,0,ug
176,19,0.8,-121,-1,1,ug
176,20,0.95,-228,-233,1,ug
177,1,0.7,46,16,0,ug
177,2,0.65,82,2,0,ug
177,3,0.9,-236,138,0,ug
177,4,0.95,-244,36,0,ug
177,5,0.8,12,58,0,ug
177,6,0.8,12,18,0,ug
177,7,0.5,246,242,0,ug
177,8,0.95,-246,99,0,ug
177,9,0.65,40,122,0,ug
177,10,0.55,220,226,0,ug
177,11,0.85,-172,192,0,ug
177,12,0.85,28,-99,0,ug
177,13,0.6,124,214,0,ug
177,14,0.75,-82,110,0,ug
177,15,0.5,242,236,0,ug
177,16,0.6,166,230,0,ug
177,17,0.55,58,240,0,ug
177,18,0.75,72,-44,0,ug
177,19,0.7,58,-40,0,ug
177,20,0.9,-134,-245,0,ug
178,1,0.5,126,79,0,ug
178,2,0.75,55,43,0,ug
178,3,0.65,31,43,0,ug
178,4,0.6,125,96,0,ug
178,5,0.85,-49,-42,0,ug
178,6,0.7,43,4,0,ug
178,7,0.9,-107,-53,0,ug
178,8,0.55,137,74,0,ug
178,9,0.6,147,70,0,ug
178,10,0.75,2,7,0,ug
178,11,0.95,-183,-122,1,ug
178,12,0.95,-181,-87,1,ug
178,13,0.7,47,6,0,ug
178,14,0.8,1,-28,0,ug
178,15,0.65,15,12,0,ug
178,16,0.55,145,90,0,ug
178,17,0.9,-91,-60,0,ug
178,18,0.5,165,168,0,ug
178,19,0.85,-85,-56,0,ug
178,20,0.8,-22,-12,0,ug
179,1,0.65,92,-25,0,ug
179,2,0.9,-196,22,1,ug
179,3,0.95,-173,23,1,ug
179,4,0.7,48,-42,0,ug
179,5,0.85,-94,-88,1,ug
179,6,0.5,153,-49,0,ug
179,7,0.75,-72,-59,1,ug
179,8,0.5,155,-36,0,ug
179,9,0.65,-19,-77,0,ug
179,10,0.6,27,-49,0,ug
179,11,0.85,-154,-62,1,ug
179,12,0.8,-39,-62,1,ug
179,13,0.7,-27,-58,0,ug
179,14,0.55,97,-51,0,ug
179,15,0.95,-176,23,1,ug
179,16,0.75,-30,-50,1,ug
179,17,0.8,-36,-27,1,ug
179,18,0.6,78,-22,0,ug
179,19,0.55,183,-32,0,ug
179,20,0.9,-119,-39,1,ug
180,1,0.85,-113,-85,0,ug
180,2,0.65,-37,41,0,ug
180,3,0.75,-13,15,0,ug
180,4,0.5,36,89,0,ug
180,5,0.7,208,79,0,ug
180,6,0.6,65,80,0,ug
180,7,0.7,-14,20,0,ug
180,8,0.9,-194,73,0,ug
180,9,0.55,67,126,0,ug
180,10,0.8,-48,25,0,ug
180,11,0.8,-29,36,0,ug
180,12,0.5,159,93,0,ug
180,13,0.85,-67,28,0,ug
180,14,0.6,21,37,0,ug
180,15,0.95,-238,193,0,ug
180,16,0.9,-150,113,0,ug
180,17,0.95,-220,134,0,ug
180,18,0.75,-18,8,0,ug
180,19,0.55,109,7,0,ug
180,20,0.65,-31,16,0,ug
181,1,0.9,-180,-1,1,ug
181,2,0.55,119,175,0,ug
181,3,0.65,27,73,0,ug
181,4,0.9,-114,-59,1,ug
181,5,0.5,151,166,0,ug
181,6,0.75,-102,-5,0,ug
181,7,0.85,-97,-55,1,ug
181,8,0.85,-33,0,1,ug
181,9,0.7,27,37,0,ug
181,10,0.6,81,121,0,ug
181,11,0.7,27,29,0,ug
181,12,0.95,-179,-5,1,ug
181,13,0.8,-143,-67,1,ug
181,14,0.8,-90,-6,1,ug
181,15,0.95,-172,-113,1,ug
181,16,0.5,157,181,0,ug
181,17,0.75,-44,-7,0,ug
181,18,0.55,190,180,0,ug
181,19,0.6,113,105,0,ug
181,20,0.65,79,38,0,ug
182,1,0.85,114,100,0,ug
182,2,0.65,130,151,0,ug
182,3,0.6,142,158,0,ug
182,4,0.6,221,190,0,ug
182,5,0.85,4,-2,0,ug
182,6,0.55,121,177,0,ug
182,7,0.75,105,64,0,ug
182,8,0.65,91,109,0,ug
182,9,0.8,183,-1,0,ug
182,10,0.95,-54,-86,1,ug
182,11,0.5,235,199,0,ug
182,12,0.5,226,200,0,ug
182,13,0.55,226,218,0,ug
182,14,0.7,236,198,0,ug
182,15,0.7,188,180,0,ug
182,16,0.95,-52,-66,1,ug
182,17,0.8,68,55,0,ug
182,18,0.9,-13,-4,1,ug
182,19,0.75,18,9,1,ug
182,20,0.9,187,76,0,ug
183,1,0.9,-221,-219,1,ug
183,2,0.55,-1,10,0,ug
183,3,0.65,-25,-15,1,ug
183,4,0.85,-150,-46,1,ug
183,5,0.85,-226,-229,1,ug
183,6,0.75,-132,-29,1,ug
183,7,0.65,-40,-20,0,ug
183,8,0.95,-233,-241,1,ug
183,9,0.6,-229,-46,0,ug
183,10,0.55,127,51,0,ug
183,11,0.8,-54,-222,1,ug
183,12,0.9,-137,-197,1,ug
183,13,0.7,-32,-125,1,ug
183,14,0.5,218,225,0,ug
183,15,0.95,-180,181,1,ug
183,16,0.75,-78,-125,1,ug
183,17,0.5,228,231,0,ug
183,18,0.7,-104,-160,0,ug
183,19,0.6,14,15,0,ug
183,20,0.8,-46,-183,1,ug
184,1,0.5,115,98,0,ug
184,2,0.6,-10,-115,0,ug
184,3,0.7,-178,-198,1,ug
184,4,0.85,-206,-173,1,ug
184,5,0.6,-46,49,0,ug
184,6,0.95,-198,-207,1,ug
184,7,0.55,-17,42,0,ug
184,8,0.75,-18,-138,1,ug
184,9,0.75,-62,-134,1,ug
184,10,0.65,-30,-127,0,ug
184,11,0.5,136,136,0,ug
184,12,0.9,-222,-212,1,ug
184,13,0.85,-134,-178,1,ug
184,14,0.95,-34,-202,1,ug
184,15,0.55,-24,29,0,ug
184,16,0.8,-38,-164,1,ug
184,17,0.8,-70,-147,1,ug
184,18,0.9,-158,-130,1,ug
184,19,0.7,-232,98,1,ug
184,20,0.65,-22,-138,0,ug
185,1,0.95,-224,200,1,ug
185,2,0.85,-69,36,0,ug
185,3,0.75,38,35,0,ug
185,4,0.9,-66,76,1,ug
185,5,0.7,106,71,0,ug
185,6,0.9,-166,166,1,ug
185,7,0.95,-206,174,1,ug
185,8,0.6,207,196,0,ug
185,9,0.7,86,70,0,ug
185,10,0.85,32,-68,0,ug
185,11,0.6,110,96,0,ug
185,12,0.8,46,-60,0,ug
185,13,0.5,215,204,0,ug
185,14,0.8,43,-128,0,ug
185,15,0.65,80,68,0,ug
185,16,0.5,231,232,0,ug
185,17,0.75,122,-52,0,ug
185,18,0.65,130,72,0,ug
185,19,0.55,146,170,0,ug
185,20,0.55,170,170,0,ug
186,1,0.95,-159,3,1,ug
186,2,0.6,89,-166,0,ug
186,3,0.75,-45,-1,0,ug
186,4,0.7,0,3,0,ug
186,5,0.8,-103,-1,1,ug
186,6,0.7,-22,0,0,ug
186,7,0.65,23,2,0,ug
186,8,0.95,-205,33,1,ug
186,9,0.9,-105,20,1,ug
186,10,0.85,-97,24,1,ug
186,11,0.85,-57,21,1,ug
186,12,0.9,-146,35,1,ug
186,13,0.65,13,8,0,ug
186,14,0.5,205,44,0,ug
186,15,0.8,-26,14,1,ug
186,16,0.55,178,28,0,ug
186,17,0.6,113,21,0,ug
186,18,0.55,148,5,0,ug
186,19,0.5,200,58,0,ug
186,20,0.75,0,0,0,ug
187,1,0.95,-246,108,1,ug
187,2,0.75,-165,47,1,ug
187,3,0.55,23,31,0,ug
187,4,0.5,188,1,0,ug
187,5,0.75,-180,23,1,ug
187,6,0.9,-245,133,1,ug
187,7,0.6,-17,13,0,ug
187,8,0.8,-190,11,1,ug
187,9,0.65,-24,20,0,ug
187,10,0.6,218,6,0,ug
187,11,0.8,-175,-5,1,ug
187,12,0.5,230,147,0,ug
187,13,0.95,-235,214,1,ug
187,14,0.85,-243,42,1,ug
187,15,0.7,-105,2,0,ug
187,16,0.85,-246,150,1,ug
187,17,0.65,-17,-5,0,ug
187,18,0.7,-25,2,0,ug
187,19,0.55,134,10,0,ug
187,20,0.9,-202,5,1,ug
188,1,0.9,-208,-24,1,ug
188,2,0.85,-210,-9,1,ug
188,3,0.5,141,1,0,ug
188,4,0.95,-207,1,1,ug
188,5,0.55,125,2,0,ug
188,6,0.85,-149,1,1,ug
188,7,0.7,-70,1,1,ug
188,8,0.55,113,0,0,ug
188,9,0.9,-130,2,1,ug
188,10,0.5,148,5,0,ug
188,11,0.95,-183,1,1,ug
188,12,0.8,-142,1,1,ug
188,13,0.6,79,1,0,ug
188,14,0.65,22,3,0,ug
188,15,0.7,13,2,0,ug
188,16,0.8,-37,2,1,ug
188,17,0.65,-20,2,0,ug
188,18,0.75,-124,1,1,ug
188,19,0.75,-79,4,1,ug
188,20,0.6,57,-2,0,ug
189,1,0.5,108,89,0,ug
189,2,0.9,-93,-150,1,ug
189,3,0.65,59,52,0,ug
189,4,0.9,-102,88,1,ug
189,5,0.65,30,-36,0,ug
189,6,0.8,-43,-90,1,ug
189,7,0.8,-46,-56,1,ug
189,8,0.75,-151,185,1,ug
189,9,0.7,-147,155,1,ug
189,10,0.95,-164,153,1,ug
189,11,0.75,-152,178,1,ug
189,12,0.5,181,201,0,ug
189,13,0.55,120,162,0,ug
189,14,0.95,-92,-47,1,ug
189,15,0.6,-65,-72,1,ug
189,16,0.6,-154,-25,1,ug
189,17,0.55,97,136,0,ug
189,18,0.7,-140,-44,1,ug
189,19,0.85,-150,142,1,ug
189,20,0.85,-142,84,1,ug
190,1,0.75,-179,-19,1,ug
190,2,0.65,31,-1,0,ug
190,3,0.95,-220,73,0,ug
190,4,0.6,145,35,0,ug
190,5,0.7,-82,-91,0,ug
190,6,0.75,-118,-39,0,ug
190,7,0.9,-192,157,1,ug
190,8,0.65,-5,0,0,ug
190,9,0.8,-198,94,1,ug
190,10,0.85,-239,115,1,ug
190,11,0.85,-196,135,1,ug
190,12,0.5,244,98,0,ug
190,13,0.9,-231,202,1,ug
190,14,0.8,-200,-23,1,ug
190,15,0.55,235,130,0,ug
190,16,0.95,-244,210,1,ug
190,17,0.55,231,100,0,ug
190,18,0.5,241,204,0,ug
190,19,0.6,141,61,0,ug
190,20,0.7,36,-40,0,ug
191,1,0.55,135,-29,0,ug
191,2,0.5,229,82,0,ug
191,3,0.95,-237,97,1,ug
191,4,0.8,-219,44,1,ug
191,5,0.75,-190,32,1,ug
191,6,0.85,-182,77,1,ug
191,7,0.65,-80,-31,0,ug
191,8,0.7,-94,13,1,ug
191,9,0.85,-202,81,1,ug
191,10,0.65,232,229,0,ug
191,11,0.6,187,185,0,ug
191,12,0.75,-219,112,1,ug
191,13,0.7,-213,81,1,ug
191,14,0.5,242,243,0,ug
191,15,0.9,-216,125,1,ug
191,16,0.9,-233,-30,1,ug
191,17,0.95,-223,198,1,ug
191,18,0.6,72,-20,0,ug
191,19,0.55,172,8,0,ug
191,20,0.8,-153,-34,1,ug
192,1,0.85,-249,-248,1,ug
192,2,0.55,-15,-240,0,ug
192,3,0.6,-56,-240,0,ug
192,4,0.8,-178,-240,1,ug
192,5,0.65,-119,-243,1,ug
192,6,0.95,-200,-230,1,ug
192,7,0.75,-171,-226,1,ug
192,8,0.55,0,-238,0,ug
192,9,0.9,-188,-238,1,ug
192,10,0.7,-111,-231,1,ug
192,11,0.85,-195,-241,1,ug
192,12,0.5,249,-248,0,ug
192,13,0.9,-225,-248,1,ug
192,14,0.75,-180,-236,1,ug
192,15,0.95,-249,-246,1,ug
192,16,0.65,-100,-246,1,ug
192,17,0.5,247,-178,0,ug
192,18,0.6,-1,-246,0,ug
192,19,0.8,-164,-249,1,ug
192,20,0.7,-143,-236,1,ug
193,1,0.5,197,92,0,ug
193,2,0.8,-152,69,0,ug
193,3,0.75,-184,105,0,ug
193,4,0.7,-185,102,0,ug
193,5,0.55,-10,55,0,ug
193,6,0.7,-180,114,0,ug
193,7,0.95,-248,193,0,ug
193,8,0.6,-137,147,0,ug
193,9,0.6,-153,122,0,ug
193,10,0.75,-199,134,0,ug
193,11,0.65,-164,80,0,ug
193,12,0.95,-249,243,0,ug
193,13,0.85,-249,201,0,ug
193,14,0.9,-250,245,0,ug
193,15,0.65,-153,130,0,ug
193,16,0.5,247,130,0,ug
193,17,0.85,-246,152,0,ug
193,18,0.55,-4,84,0,ug
193,19,0.8,-219,170,0,ug
193,20,0.9,-243,224,0,ug
194,1,0.6,34,-2,0,ug
194,2,0.8,-98,-2,1,ug
194,3,0.65,16,-2,0,ug
194,4,0.5,223,-2,0,ug
194,5,0.55,217,-3,0,ug
194,6,0.9,-210,-3,1,ug
194,7,0.5,234,0,0,ug
194,8,0.7,16,-2,0,ug
194,9,0.65,136,0,0,ug
194,10,0.9,-191,0,1,ug
194,11,0.55,162,3,0,ug
194,12,0.7,54,0,0,ug
194,13,0.75,10,-1,0,ug
194,14,0.6,150,-10,0,ug
194,15,0.8,-124,-6,1,ug
194,16,0.95,-220,8,1,ug
194,17,0.95,-224,0,1,ug
194,18,0.75,-5,-4,0,ug
194,19,0.85,-226,1,1,ug
194,20,0.85,-177,0,1,ug
195,1,0.9,0,-2,0,ug
195,2,0.9,1,1,0,ug
195,3,0.7,91,133,0,ug
195,4,0.55,229,242,0,ug
195,5,0.55,53,28,0,ug
195,6,0.6,182,154,0,ug
195,7,0.85,1,-1,0,ug
195,8,0.95,-222,186,1,ug
195,9,0.5,247,246,0,ug
195,10,0.8,12,29,0,ug
195,11,0.65,114,73,0,ug
195,12,0.95,-184,244,1,ug
195,13,0.85,1,0,0,ug
195,14,0.7,44,23,0,ug
195,15,0.5,249,248,0,ug
195,16,0.8,11,12,0,ug
195,17,0.75,9,10,0,ug
195,18,0.75,22,18,0,ug
195,19,0.65,96,58,0,ug
195,20,0.6,223,217,0,ug
196,1,0.5,201,234,0,ug
196,2,0.95,-229,235,1,ug
196,3,0.9,-225,99,0,ug
196,4,0.75,4,2,0,ug
196,5,0.55,204,176,0,ug
196,6,0.85,-176,161,0,ug
196,7,0.6,177,184,0,ug
196,8,0.8,-133,0,0,ug
196,9,0.7,168,149,0,ug
196,10,0.9,-210,200,0,ug
196,11,0.7,195,142,0,ug
196,12,0.55,193,207,0,ug
196,13,0.85,-144,131,0,ug
196,14,0.65,179,55,0,ug
196,15,0.5,224,244,0,ug
196,16,0.8,151,45,0,ug
196,17,0.6,200,171,0,ug
196,18,0.95,-230,228,1,ug
196,19,0.65,183,106,0,ug
196,20,0.75,168,-5,0,ug
197,1,0.7,-105,0,0,ug
197,2,0.85,-203,-1,0,ug
197,3,0.95,-238,-4,0,ug
197,4,0.95,-179,4,0,ug
197,5,0.75,-37,0,0,ug
197,6,0.6,20,-2,0,ug
197,7,0.8,-24,0,0,ug
197,8,0.5,242,-2,0,ug
197,9,0.8,-11,2,0,ug
197,10,0.6,45,-2,0,ug
197,11,0.9,-196,3,0,ug
197,12,0.9,-211,7,0,ug
197,13,0.7,3,0,0,ug
197,14,0.55,195,-1,0,ug
197,15,0.5,244,-1,0,ug
197,16,0.65,102,-1,0,ug
197,17,0.85,-160,0,0,ug
197,18,0.55,215,1,0,ug
197,19,0.65,52,1,0,ug
197,20,0.75,15,-5,0,ug
198,1,0.55,102,-2,0,ug
198,2,0.75,14,-2,0,ug
198,3,0.55,125,-4,0,ug
198,4,0.7,28,1,0,ug
198,5,0.9,-216,-1,0,ug
198,6,0.9,-222,3,0,ug
198,7,0.95,-231,-4,0,ug
198,8,0.5,227,1,0,ug
198,9,0.65,65,-3,0,ug
198,10,0.8,23,0,0,ug
198,11,0.85,18,2,0,ug
198,12,0.7,79,-3,0,ug
198,13,0.8,28,-4,0,ug
198,14,0.6,150,3,0,ug
198,15,0.5,228,-3,0,ug
198,16,0.65,73,0,0,ug
198,17,0.6,90,-1,0,ug
198,18,0.95,-9,1,0,ug
198,19,0.75,52,-3,0,ug
198,20,0.85,9,-4,0,ug
199,1,0.55,61,23,0,ug
199,2,0.95,-120,104,1,ug
199,3,0.85,-97,-30,1,ug
199,4,0.7,-4,8,0,ug
199,5,0.9,-185,63,1,ug
199,6,0.75,-88,-35,0,ug
199,7,0.75,-161,82,1,ug
199,8,0.6,12,-66,0,ug
199,9,0.7,-56,-70,0,ug
199,10,0.85,-163,22,1,ug
199,11,0.8,-204,-190,0,ug
199,12,0.55,118,70,0,ug
199,13,0.6,65,-60,0,ug
199,14,0.8,-164,45,1,ug
199,15,0.95,-241,126,1,ug
199,16,0.65,166,-48,0,ug
199,17,0.65,1,-2,0,ug
199,18,0.5,237,231,0,ug
199,19,0.9,-237,93,1,ug
199,20,0.5,243,245,0,ug
200,1,0.55,194,57,0,ug
200,2,0.55,202,84,0,ug
200,3,0.6,151,31,0,ug
200,4,0.85,-140,78,0,ug
200,5,0.7,61,34,0,ug
200,6,0.65,85,45,0,ug
200,7,0.8,-52,19,0,ug
200,8,0.5,247,193,0,ug
200,9,0.65,109,28,0,ug
200,10,0.9,-171,113,0,ug
200,11,0.95,-196,137,1,ug
200,12,0.85,-148,82,0,ug
200,13,0.75,3,26,0,ug
200,14,0.75,2,28,0,ug
200,15,0.7,64,40,0,ug
200,16,0.95,-210,142,1,ug
